id_student,code_module,code_presentation,previous_attempts,assessments_due,assessments_submitted,completion_rate,mean_score,on_time_rate,mean_submission_delay,target
2666246,AAA,2013J,0,2,2,1.0,76.0,1.0,-0.5,successful
2669816,AAA,2013J,0,2,2,1.0,67.5,1.0,-1.5,at_risk
2671132,AAA,2013J,0,2,2,1.0,64.0,1.0,-0.5,successful
2676809,AAA,2013J,0,2,1,0.5,46.0,1.0,-2.0,at_risk
2678643,AAA,2013J,0,2,2,1.0,81.5,0.5,0.5,successful
2685865,AAA,2013J,0,2,2,1.0,75.5,1.0,0.0,successful
2688067,AAA,2013J,0,2,2,1.0,66.0,1.0,0.0,successful
2689958,AAA,2013J,0,2,2,1.0,82.0,1.0,0.0,successful
2691206,AAA,2013J,0,2,2,1.0,85.5,1.0,0.0,successful
2691244,AAA,2013J,0,2,0,0.0,0.0,0.0,0.0,successful
2694424,AAA,2013J,0,2,2,1.0,81.5,1.0,-1.5,successful
2698257,AAA,2013J,0,2,2,1.0,61.0,0.5,1.5,successful
6516,AAA,2014J,0,2,2,1.0,54.0,1.0,-2.5,successful
24734,AAA,2014J,0,2,1,0.5,41.0,0.0,4.0,successful
26192,AAA,2014J,0,2,2,1.0,85.0,1.0,-1.0,successful
28061,AAA,2014J,0,2,2,1.0,79.5,0.5,2.5,successful
31600,AAA,2014J,0,2,2,1.0,49.5,0.5,2.0,successful
46844,AAA,2014J,0,2,2,1.0,59.5,1.0,0.0,successful
52765,AAA,2014J,0,2,2,1.0,68.5,1.0,0.0,successful
55104,AAA,2014J,0,2,2,1.0,69.5,0.5,-0.5,successful
58071,AAA,2014J,0,2,2,1.0,83.5,0.5,2.5,successful
58316,AAA,2014J,0,2,1,0.5,78.0,1.0,-1.0,successful
62487,AAA,2014J,0,2,1,0.5,78.0,1.0,0.0,successful
63165,AAA,2014J,0,2,2,1.0,48.5,1.0,-1.0,successful
65002,AAA,2014J,1,2,2,1.0,67.0,1.0,-37.5,at_risk
70011,AAA,2014J,0,2,2,1.0,75.0,1.0,0.0,successful
75255,AAA,2014J,0,2,2,1.0,76.5,0.5,1.0,successful
79403,AAA,2014J,0,2,2,1.0,66.0,0.5,1.0,at_risk
85092,AAA,2014J,0,2,1,0.5,58.0,0.0,3.0,successful
85144,AAA,2014J,0,2,2,1.0,76.5,1.0,-0.5,successful
85302,AAA,2014J,0,2,2,1.0,71.5,0.5,0.5,successful
87431,AAA,2014J,0,2,1,0.5,50.0,0.0,21.0,at_risk
94961,AAA,2014J,1,2,2,1.0,70.5,1.0,-11.5,successful
95755,AAA,2014J,0,2,1,0.5,58.0,0.0,4.0,at_risk
101116,AAA,2014J,0,2,2,1.0,79.0,1.0,0.0,successful
107489,AAA,2014J,0,2,2,1.0,88.5,1.0,-1.0,successful
108872,AAA,2014J,0,2,2,1.0,59.5,1.0,-0.5,successful
109155,AAA,2014J,0,2,2,1.0,68.5,1.0,0.0,successful
111512,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
117818,AAA,2014J,0,2,2,1.0,63.0,0.5,1.0,successful
119902,AAA,2014J,0,2,2,1.0,71.0,0.5,1.5,at_risk
121349,AAA,2014J,1,2,2,1.0,69.0,1.0,0.0,successful
124064,AAA,2014J,0,2,2,1.0,84.5,1.0,0.0,successful
125018,AAA,2014J,0,2,2,1.0,66.5,1.0,-1.0,successful
129955,AAA,2014J,1,2,2,1.0,83.5,1.0,-37.5,at_risk
130034,AAA,2014J,0,2,2,1.0,82.5,1.0,-1.5,successful
130547,AAA,2014J,0,2,2,1.0,57.5,0.5,2.0,successful
130636,AAA,2014J,0,2,2,1.0,58.5,1.0,-1.5,successful
131390,AAA,2014J,0,2,2,1.0,77.0,1.0,-0.5,successful
133816,AAA,2014J,0,2,2,1.0,61.0,1.0,-1.0,successful
133922,AAA,2014J,0,2,1,0.5,78.0,0.0,5.0,successful
135335,AAA,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
135400,AAA,2014J,1,2,1,0.5,57.0,1.0,-1.0,successful
135471,AAA,2014J,0,2,2,1.0,82.0,1.0,-3.5,successful
139033,AAA,2014J,0,2,2,1.0,57.0,1.0,-0.5,at_risk
141377,AAA,2014J,1,2,2,1.0,58.5,1.0,-1.0,successful
141506,AAA,2014J,0,2,1,0.5,75.0,1.0,0.0,at_risk
146503,AAA,2014J,0,2,2,1.0,65.5,1.0,-1.0,successful
147756,AAA,2014J,1,2,1,0.5,69.0,0.0,7.0,successful
148993,AAA,2014J,1,2,2,1.0,85.5,0.0,3.5,successful
149741,AAA,2014J,0,2,2,1.0,66.0,1.0,-2.5,successful
149962,AAA,2014J,0,2,2,1.0,65.5,1.0,0.0,successful
151587,AAA,2014J,0,2,1,0.5,73.0,1.0,0.0,at_risk
152668,AAA,2014J,0,2,1,0.5,71.0,1.0,0.0,at_risk
155984,AAA,2014J,1,2,2,1.0,71.5,0.0,1.0,successful
158707,AAA,2014J,0,2,2,1.0,72.5,1.0,-1.0,at_risk
159954,AAA,2014J,1,2,2,1.0,66.5,1.0,-37.5,at_risk
164944,AAA,2014J,0,2,2,1.0,62.0,1.0,-1.5,successful
165226,AAA,2014J,0,2,1,0.5,77.0,1.0,0.0,at_risk
167961,AAA,2014J,0,2,2,1.0,79.0,1.0,0.0,successful
174024,AAA,2014J,0,2,2,1.0,58.5,1.0,-1.0,successful
174094,AAA,2014J,0,2,2,1.0,74.0,1.0,-0.5,successful
174745,AAA,2014J,0,2,2,1.0,62.0,1.0,-2.0,successful
175447,AAA,2014J,0,2,2,1.0,69.5,1.0,-1.5,successful
175772,AAA,2014J,0,2,1,0.5,85.0,0.0,3.0,at_risk
183057,AAA,2014J,0,2,1,0.5,62.0,0.0,11.0,successful
185350,AAA,2014J,0,2,1,0.5,75.0,1.0,-1.0,at_risk
188278,AAA,2014J,1,2,2,1.0,76.0,1.0,0.0,successful
199636,AAA,2014J,0,2,2,1.0,77.0,1.0,-0.5,successful
199897,AAA,2014J,0,2,1,0.5,77.0,0.0,6.0,successful
200804,AAA,2014J,0,2,2,1.0,71.0,1.0,0.0,successful
205494,AAA,2014J,0,2,2,1.0,70.0,1.0,-6.5,successful
228021,AAA,2014J,0,2,2,1.0,86.5,1.0,0.0,successful
228383,AAA,2014J,0,2,1,0.5,76.0,1.0,-1.0,successful
232307,AAA,2014J,0,2,2,1.0,69.0,1.0,-1.0,successful
235068,AAA,2014J,0,2,2,1.0,57.5,1.0,-1.0,successful
235507,AAA,2014J,1,2,2,1.0,46.0,0.5,3.0,successful
236875,AAA,2014J,0,2,1,0.5,42.0,0.0,10.0,successful
237274,AAA,2014J,0,2,2,1.0,70.5,1.0,-1.5,successful
243510,AAA,2014J,0,2,2,1.0,41.5,1.0,-0.5,at_risk
244246,AAA,2014J,0,2,2,1.0,58.5,1.0,-1.5,successful
248581,AAA,2014J,0,2,2,1.0,85.0,1.0,-0.5,successful
252073,AAA,2014J,0,2,2,1.0,52.5,1.0,0.0,successful
254625,AAA,2014J,0,2,2,1.0,84.5,0.5,2.5,successful
258587,AAA,2014J,0,2,2,1.0,80.5,1.0,-1.5,successful
260355,AAA,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
260623,AAA,2014J,0,2,2,1.0,70.5,1.0,0.0,successful
263251,AAA,2014J,0,2,2,1.0,76.5,1.0,-0.5,successful
263543,AAA,2014J,0,2,2,1.0,84.0,1.0,-1.5,successful
263952,AAA,2014J,0,2,2,1.0,86.0,0.5,1.5,successful
266524,AAA,2014J,0,2,1,0.5,46.0,1.0,0.0,successful
268733,AAA,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
273346,AAA,2014J,0,2,2,1.0,79.5,1.0,-1.0,successful
274947,AAA,2014J,0,2,2,1.0,64.0,0.5,5.0,at_risk
275674,AAA,2014J,0,2,2,1.0,45.0,1.0,-0.5,at_risk
275792,AAA,2014J,0,2,2,1.0,71.5,1.0,-1.5,successful
277123,AAA,2014J,0,2,2,1.0,52.5,1.0,-0.5,at_risk
277880,AAA,2014J,1,2,2,1.0,67.5,1.0,-37.5,at_risk
281077,AAA,2014J,0,2,1,0.5,74.0,1.0,-1.0,successful
281636,AAA,2014J,0,2,2,1.0,80.5,1.0,-1.0,successful
285315,AAA,2014J,0,2,2,1.0,86.5,1.0,0.0,successful
287040,AAA,2014J,0,2,2,1.0,73.0,1.0,-2.0,successful
287204,AAA,2014J,0,2,2,1.0,68.5,1.0,0.0,successful
287210,AAA,2014J,0,2,2,1.0,75.5,1.0,-10.5,successful
288994,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
289449,AAA,2014J,0,2,2,1.0,78.0,1.0,-1.5,successful
290164,AAA,2014J,0,2,2,1.0,70.5,0.0,4.0,successful
292525,AAA,2014J,0,2,2,1.0,84.0,1.0,0.0,successful
292775,AAA,2014J,0,2,1,0.5,75.0,1.0,-2.0,successful
293824,AAA,2014J,0,2,2,1.0,58.5,1.0,-1.0,successful
294496,AAA,2014J,0,2,1,0.5,79.0,0.0,4.0,successful
294655,AAA,2014J,0,2,1,0.5,75.0,0.0,18.0,at_risk
295060,AAA,2014J,0,2,1,0.5,66.0,1.0,0.0,at_risk
295075,AAA,2014J,0,2,1,0.5,67.0,1.0,0.0,successful
296424,AAA,2014J,0,2,2,1.0,65.5,1.0,-1.0,successful
298034,AAA,2014J,0,2,2,1.0,75.0,1.0,-0.5,at_risk
298838,AAA,2014J,0,2,2,1.0,75.5,1.0,-0.5,successful
301967,AAA,2014J,0,2,2,1.0,53.5,1.0,-1.0,successful
302476,AAA,2014J,0,2,2,1.0,85.0,1.0,-5.0,successful
303521,AAA,2014J,0,2,2,1.0,80.5,0.5,0.5,successful
303985,AAA,2014J,1,2,2,1.0,67.5,1.0,0.0,successful
304465,AAA,2014J,0,2,2,1.0,74.0,1.0,-1.0,successful
306646,AAA,2014J,0,2,2,1.0,55.5,0.5,3.0,successful
309142,AAA,2014J,0,2,2,1.0,67.5,0.5,2.0,successful
310412,AAA,2014J,0,2,2,1.0,69.0,1.0,0.0,successful
311235,AAA,2014J,0,2,2,1.0,73.5,1.0,0.0,successful
311659,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
313937,AAA,2014J,0,2,2,1.0,78.0,1.0,0.0,successful
315076,AAA,2014J,0,2,1,0.5,81.0,1.0,-1.0,successful
315744,AAA,2014J,0,2,2,1.0,78.5,0.5,1.0,successful
323370,AAA,2014J,0,2,2,1.0,84.0,1.0,0.0,successful
323805,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
328024,AAA,2014J,0,2,2,1.0,69.0,0.5,1.5,successful
328734,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
329659,AAA,2014J,0,2,2,1.0,58.0,1.0,-14.5,at_risk
330594,AAA,2014J,0,2,2,1.0,63.5,0.5,3.0,successful
331358,AAA,2014J,1,2,1,0.5,84.0,1.0,-20.0,successful
332884,AAA,2014J,0,2,2,1.0,80.5,1.0,0.0,successful
334441,AAA,2014J,0,2,2,1.0,35.5,1.0,-1.0,at_risk
335247,AAA,2014J,0,2,2,1.0,58.0,0.5,1.0,successful
335764,AAA,2014J,1,2,2,1.0,86.5,1.0,-37.5,successful
337748,AAA,2014J,0,2,1,0.5,44.0,1.0,-1.0,at_risk
338407,AAA,2014J,0,2,2,1.0,77.5,0.5,0.5,successful
341876,AAA,2014J,0,2,2,1.0,68.5,1.0,0.0,at_risk
342007,AAA,2014J,1,2,2,1.0,85.0,0.5,-8.0,successful
345440,AAA,2014J,0,2,2,1.0,75.0,1.0,-0.5,successful
345519,AAA,2014J,0,2,2,1.0,76.5,1.0,-3.0,successful
346118,AAA,2014J,0,2,2,1.0,73.5,1.0,0.0,successful
348275,AAA,2014J,0,2,1,0.5,83.0,1.0,0.0,at_risk
348807,AAA,2014J,0,2,1,0.5,79.0,0.0,5.0,successful
350156,AAA,2014J,0,2,2,1.0,51.0,1.0,0.0,successful
350939,AAA,2014J,0,2,2,1.0,68.5,1.0,-1.0,successful
351336,AAA,2014J,0,2,2,1.0,61.5,1.0,-2.0,successful
353665,AAA,2014J,0,2,2,1.0,66.0,1.0,-0.5,successful
354170,AAA,2014J,0,2,2,1.0,58.5,1.0,0.0,at_risk
356170,AAA,2014J,0,2,2,1.0,70.0,0.5,2.5,successful
358182,AAA,2014J,0,2,2,1.0,76.0,1.0,-1.5,successful
364957,AAA,2014J,0,2,2,1.0,53.0,1.0,0.0,successful
369834,AAA,2014J,0,2,2,1.0,60.0,1.0,-0.5,at_risk
371710,AAA,2014J,0,2,2,1.0,85.5,1.0,0.0,successful
373872,AAA,2014J,0,2,2,1.0,69.0,0.0,3.5,successful
375260,AAA,2014J,0,2,1,0.5,73.0,1.0,0.0,successful
375646,AAA,2014J,0,2,2,1.0,76.0,1.0,-1.0,successful
377546,AAA,2014J,0,2,2,1.0,84.0,0.5,2.5,successful
381642,AAA,2014J,0,2,2,1.0,76.0,0.5,1.0,at_risk
382095,AAA,2014J,0,2,2,1.0,75.5,1.0,-1.5,successful
383180,AAA,2014J,0,2,1,0.5,83.0,1.0,0.0,at_risk
383600,AAA,2014J,0,2,2,1.0,69.5,1.0,-1.5,successful
383723,AAA,2014J,0,2,2,1.0,81.5,1.0,-1.0,successful
384203,AAA,2014J,0,2,2,1.0,71.5,1.0,-1.0,successful
384725,AAA,2014J,0,2,2,1.0,81.0,1.0,-0.5,successful
387533,AAA,2014J,0,2,1,0.5,68.0,1.0,0.0,at_risk
387954,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
388147,AAA,2014J,0,2,1,0.5,41.0,1.0,0.0,at_risk
390890,AAA,2014J,1,2,2,1.0,77.5,1.0,-37.5,successful
391249,AAA,2014J,0,2,1,0.5,85.0,0.0,2.0,successful
396599,AAA,2014J,0,2,2,1.0,61.0,0.5,1.0,at_risk
396655,AAA,2014J,0,2,1,0.5,19.0,0.0,18.0,at_risk
398171,AAA,2014J,0,2,2,1.0,71.0,1.0,-0.5,successful
398349,AAA,2014J,0,2,2,1.0,82.5,0.5,2.5,successful
400147,AAA,2014J,0,2,2,1.0,53.0,1.0,-1.0,successful
400682,AAA,2014J,0,2,2,1.0,54.0,1.0,0.0,successful
401404,AAA,2014J,0,2,1,0.5,70.0,1.0,0.0,successful
402204,AAA,2014J,0,2,2,1.0,65.0,1.0,0.0,successful
402727,AAA,2014J,0,2,2,1.0,65.0,1.0,0.0,successful
402961,AAA,2014J,0,2,2,1.0,62.5,0.5,0.5,successful
404356,AAA,2014J,0,2,2,1.0,69.5,0.5,-0.5,successful
406671,AAA,2014J,0,2,2,1.0,82.5,1.0,0.0,successful
406682,AAA,2014J,0,2,2,1.0,80.5,1.0,-6.5,successful
409100,AAA,2014J,0,2,2,1.0,70.0,1.0,-1.5,successful
409703,AAA,2014J,0,2,2,1.0,63.5,1.0,-2.0,successful
410092,AAA,2014J,0,2,2,1.0,65.5,0.5,3.0,successful
411971,AAA,2014J,0,2,2,1.0,79.0,1.0,0.0,successful
415969,AAA,2014J,1,2,2,1.0,59.5,1.0,-37.5,at_risk
418731,AAA,2014J,0,2,1,0.5,61.0,0.0,6.0,at_risk
421455,AAA,2014J,0,2,2,1.0,82.5,0.5,1.0,successful
424577,AAA,2014J,0,2,2,1.0,61.5,1.0,-2.0,successful
429858,AAA,2014J,0,2,2,1.0,84.0,1.0,0.0,successful
431025,AAA,2014J,0,2,2,1.0,55.0,1.0,-1.0,at_risk
439305,AAA,2014J,0,2,2,1.0,79.0,0.5,2.0,successful
440319,AAA,2014J,0,2,1,0.5,83.0,1.0,0.0,at_risk
442064,AAA,2014J,0,2,1,0.5,54.0,1.0,0.0,successful
442132,AAA,2014J,0,2,2,1.0,60.0,0.5,3.0,successful
446108,AAA,2014J,0,2,2,1.0,58.0,1.0,-1.5,successful
447481,AAA,2014J,0,2,2,1.0,40.5,0.0,6.0,successful
468120,AAA,2014J,0,2,1,0.5,42.0,1.0,0.0,at_risk
468694,AAA,2014J,0,2,2,1.0,64.5,1.0,0.0,at_risk
470588,AAA,2014J,1,2,2,1.0,76.0,1.0,-10.0,at_risk
470982,AAA,2014J,1,2,2,1.0,60.0,1.0,0.0,successful
476603,AAA,2014J,0,2,1,0.5,82.0,1.0,0.0,successful
481022,AAA,2014J,0,2,2,1.0,48.5,1.0,0.0,at_risk
483800,AAA,2014J,0,2,2,1.0,68.0,1.0,0.0,successful
484897,AAA,2014J,0,2,1,0.5,74.0,1.0,-1.0,successful
485962,AAA,2014J,0,2,2,1.0,77.5,1.0,-2.0,successful
488382,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
488990,AAA,2014J,0,2,2,1.0,57.5,1.0,-3.5,successful
500113,AAA,2014J,0,2,1,0.5,62.0,1.0,0.0,successful
503889,AAA,2014J,0,2,2,1.0,62.5,1.0,0.0,successful
514526,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
518808,AAA,2014J,0,2,2,1.0,68.0,0.0,3.5,successful
522482,AAA,2014J,0,2,1,0.5,75.0,1.0,0.0,at_risk
527100,AAA,2014J,0,2,2,1.0,87.5,1.0,-1.0,successful
527801,AAA,2014J,0,2,2,1.0,47.0,0.5,2.0,at_risk
533068,AAA,2014J,0,2,1,0.5,41.0,1.0,0.0,successful
537081,AAA,2014J,0,2,2,1.0,67.0,1.0,-0.5,at_risk
544253,AAA,2014J,0,2,1,0.5,73.0,1.0,0.0,successful
548120,AAA,2014J,0,2,2,1.0,76.5,1.0,0.0,successful
561467,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
567922,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
569505,AAA,2014J,0,2,2,1.0,87.0,1.0,0.0,successful
570317,AAA,2014J,0,2,2,1.0,74.5,1.0,0.0,successful
574505,AAA,2014J,0,2,2,1.0,39.0,1.0,0.0,successful
588477,AAA,2014J,0,2,2,1.0,79.5,1.0,-1.0,successful
593846,AAA,2014J,0,2,2,1.0,60.5,1.0,-1.5,at_risk
593987,AAA,2014J,0,2,2,1.0,72.0,1.0,-5.0,at_risk
596288,AAA,2014J,0,2,2,1.0,79.5,1.0,-2.0,successful
598070,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
603834,AAA,2014J,0,2,2,1.0,61.0,1.0,0.0,successful
603861,AAA,2014J,1,2,2,1.0,58.5,1.0,-37.5,at_risk
608440,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
623710,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
623840,AAA,2014J,0,2,2,1.0,81.0,1.0,0.0,successful
626240,AAA,2014J,0,2,2,1.0,58.0,0.5,3.5,successful
628088,AAA,2014J,0,2,1,0.5,80.0,0.0,6.0,at_risk
628312,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
630142,AAA,2014J,0,2,1,0.5,88.0,1.0,0.0,at_risk
637665,AAA,2014J,0,2,2,1.0,58.0,1.0,0.0,successful
639053,AAA,2014J,0,2,2,1.0,64.0,1.0,-1.5,successful
642878,AAA,2014J,0,2,2,1.0,44.0,1.0,-0.5,at_risk
648130,AAA,2014J,0,2,2,1.0,56.5,1.0,-5.5,at_risk
676546,AAA,2014J,0,2,2,1.0,73.0,1.0,0.0,at_risk
677186,AAA,2014J,0,2,2,1.0,47.0,1.0,-1.5,successful
677281,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
684180,AAA,2014J,0,2,2,1.0,56.0,1.0,-1.0,successful
687698,AAA,2014J,0,2,2,1.0,48.5,1.0,0.0,successful
696073,AAA,2014J,0,2,2,1.0,67.5,1.0,-1.5,successful
696578,AAA,2014J,0,2,2,1.0,77.5,1.0,0.0,at_risk
721259,AAA,2014J,1,2,1,0.5,65.0,1.0,0.0,at_risk
852847,AAA,2014J,0,2,2,1.0,34.5,1.0,-4.5,at_risk
998493,AAA,2014J,0,2,2,1.0,71.5,1.0,-6.0,successful
1045203,AAA,2014J,0,2,1,0.5,79.0,1.0,0.0,successful
1112555,AAA,2014J,0,2,2,1.0,68.0,0.5,1.5,successful
1183831,AAA,2014J,0,2,2,1.0,74.0,0.5,3.0,at_risk
1268696,AAA,2014J,0,2,2,1.0,68.5,1.0,-0.5,successful
1336190,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,successful
1352868,AAA,2014J,1,2,2,1.0,77.0,0.5,1.5,successful
1398979,AAA,2014J,0,2,2,1.0,70.5,1.0,-1.0,at_risk
1456619,AAA,2014J,1,2,1,0.5,63.0,0.0,7.0,at_risk
1469279,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
1471214,AAA,2014J,0,2,2,1.0,73.5,0.5,2.0,successful
1472925,AAA,2014J,1,2,2,1.0,58.5,1.0,-1.0,successful
1484804,AAA,2014J,0,2,1,0.5,64.0,0.0,10.0,successful
1511033,AAA,2014J,0,2,2,1.0,66.0,1.0,-2.5,successful
1576513,AAA,2014J,0,2,2,1.0,86.0,1.0,0.0,successful
1609002,AAA,2014J,0,2,2,1.0,75.5,0.0,4.5,successful
1629771,AAA,2014J,0,2,2,1.0,83.5,1.0,-1.0,successful
1676594,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
1686551,AAA,2014J,0,2,1,0.5,80.0,1.0,0.0,at_risk
1689639,AAA,2014J,0,2,2,1.0,70.5,1.0,-1.5,at_risk
1715896,AAA,2014J,0,2,2,1.0,78.5,1.0,0.0,successful
1721270,AAA,2014J,0,2,2,1.0,65.0,0.5,1.5,successful
1757766,AAA,2014J,0,2,2,1.0,66.0,0.5,2.5,successful
1773377,AAA,2014J,0,2,2,1.0,76.0,0.5,-0.5,successful
1799111,AAA,2014J,0,2,2,1.0,79.5,1.0,-1.0,successful
1818673,AAA,2014J,0,2,1,0.5,86.0,1.0,0.0,at_risk
1839386,AAA,2014J,0,2,1,0.5,40.0,0.0,7.0,at_risk
1926668,AAA,2014J,0,2,2,1.0,63.0,1.0,-1.5,successful
1947156,AAA,2014J,0,2,2,1.0,69.0,1.0,-6.0,successful
1967783,AAA,2014J,0,2,2,1.0,70.0,1.0,-2.5,successful
1970390,AAA,2014J,1,2,2,1.0,84.0,1.0,-37.5,successful
1975209,AAA,2014J,0,2,2,1.0,60.5,1.0,-1.5,successful
2010232,AAA,2014J,0,2,2,1.0,87.5,1.0,0.0,successful
2045084,AAA,2014J,0,2,1,0.5,72.0,0.0,20.0,at_risk
2057803,AAA,2014J,0,2,2,1.0,73.5,1.0,-2.0,successful
2073016,AAA,2014J,1,2,2,1.0,56.5,1.0,-37.5,at_risk
2085209,AAA,2014J,0,2,1,0.5,83.0,0.0,7.0,successful
2086400,AAA,2014J,0,2,2,1.0,65.5,0.5,2.5,successful
2139353,AAA,2014J,1,2,2,1.0,63.5,1.0,-37.5,successful
2148681,AAA,2014J,0,2,2,1.0,71.5,0.0,3.5,successful
2158048,AAA,2014J,0,2,1,0.5,86.0,0.0,8.0,at_risk
2158196,AAA,2014J,0,2,2,1.0,58.0,1.0,0.0,at_risk
2165164,AAA,2014J,0,2,2,1.0,70.0,1.0,-0.5,successful
2168833,AAA,2014J,0,2,1,0.5,24.0,1.0,0.0,at_risk
2207874,AAA,2014J,0,2,1,0.5,66.0,1.0,0.0,at_risk
2240349,AAA,2014J,0,2,2,1.0,69.5,1.0,-2.0,successful
2244332,AAA,2014J,0,2,2,1.0,84.5,1.0,0.0,successful
2273119,AAA,2014J,0,2,1,0.5,50.0,0.0,6.0,at_risk
2277857,AAA,2014J,0,2,2,1.0,67.5,1.0,-4.5,successful
2297896,AAA,2014J,0,2,2,1.0,58.5,1.0,-0.5,successful
2313257,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
2318055,AAA,2014J,1,2,2,1.0,76.5,1.0,0.0,successful
2330254,AAA,2014J,0,2,2,1.0,66.5,1.0,-8.5,successful
2355470,AAA,2014J,0,2,2,1.0,55.0,1.0,-4.0,successful
2358969,AAA,2014J,1,2,2,1.0,68.5,1.0,-10.5,successful
2363863,AAA,2014J,0,2,2,1.0,77.5,0.5,6.5,successful
2365101,AAA,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
2369415,AAA,2014J,0,2,2,1.0,73.5,1.0,-1.0,successful
2375975,AAA,2014J,0,2,2,1.0,71.5,1.0,-0.5,successful
2397661,AAA,2014J,0,2,2,1.0,47.5,1.0,0.0,successful
2398313,AAA,2014J,0,2,2,1.0,72.0,0.5,0.5,successful
2404408,AAA,2014J,0,2,2,1.0,52.5,0.5,2.5,at_risk
2425993,AAA,2014J,0,2,2,1.0,64.5,0.5,1.5,successful
2429854,AAA,2014J,1,2,0,0.0,0.0,0.0,0.0,at_risk
2432796,AAA,2014J,0,2,2,1.0,64.0,0.5,2.0,successful
2434159,AAA,2014J,0,2,1,0.5,65.0,0.0,4.0,successful
2436812,AAA,2014J,0,2,1,0.5,35.0,0.0,4.0,at_risk
2467267,AAA,2014J,0,2,2,1.0,67.5,1.0,0.0,successful
2470694,AAA,2014J,1,2,1,0.5,67.0,1.0,-55.0,at_risk
2473538,AAA,2014J,0,2,2,1.0,51.5,0.5,3.0,successful
2474849,AAA,2014J,1,2,1,0.5,35.0,1.0,0.0,at_risk
2494700,AAA,2014J,0,2,2,1.0,81.5,1.0,-0.5,successful
2500258,AAA,2014J,0,2,1,0.5,62.0,0.0,10.0,successful
2507842,AAA,2014J,0,2,1,0.5,79.0,1.0,-1.0,at_risk
2509639,AAA,2014J,0,2,1,0.5,63.0,1.0,-1.0,successful
2514368,AAA,2014J,0,2,2,1.0,78.5,0.5,2.5,successful
2514898,AAA,2014J,0,2,1,0.5,71.0,0.0,9.0,successful
2521865,AAA,2014J,0,2,1,0.5,69.0,0.0,5.0,successful
2522927,AAA,2014J,0,2,2,1.0,67.0,1.0,-2.5,successful
2540168,AAA,2014J,0,2,1,0.5,44.0,0.0,17.0,at_risk
2546445,AAA,2014J,0,2,1,0.5,73.0,1.0,0.0,at_risk
2551797,AAA,2014J,0,2,2,1.0,56.5,1.0,-3.0,successful
2551932,AAA,2014J,0,2,1,0.5,60.0,0.0,12.0,at_risk
2569324,AAA,2014J,1,2,2,1.0,71.5,0.0,6.5,successful
2574990,AAA,2014J,0,2,2,1.0,62.0,1.0,0.0,at_risk
2576122,AAA,2014J,1,2,1,0.5,64.0,1.0,-20.0,at_risk
2578676,AAA,2014J,0,2,2,1.0,67.5,0.5,2.5,successful
2581477,AAA,2014J,0,2,2,1.0,50.5,0.0,3.0,successful
2584873,AAA,2014J,0,2,2,1.0,66.5,0.5,0.5,successful
2595841,AAA,2014J,0,2,2,1.0,68.0,0.5,2.0,at_risk
2596621,AAA,2014J,0,2,2,1.0,64.5,1.0,-3.5,successful
2601889,AAA,2014J,0,2,2,1.0,84.0,1.0,0.0,successful
2602338,AAA,2014J,0,2,2,1.0,72.5,0.0,8.0,at_risk
2606802,AAA,2014J,0,2,1,0.5,29.0,1.0,0.0,at_risk
2624961,AAA,2014J,0,2,2,1.0,67.5,0.5,1.5,at_risk
2630087,AAA,2014J,0,2,0,0.0,0.0,0.0,0.0,at_risk
2633226,AAA,2014J,0,2,2,1.0,65.0,0.5,9.0,successful
2642616,AAA,2014J,0,2,2,1.0,55.5,0.5,3.0,successful
2642935,AAA,2014J,0,2,2,1.0,82.5,1.0,-1.0,successful
2648611,AAA,2014J,0,2,2,1.0,78.0,1.0,-1.5,successful
2649800,AAA,2014J,0,2,1,0.5,65.0,0.0,8.0,successful
2654628,AAA,2014J,1,2,2,1.0,71.5,1.0,0.0,successful
2677624,AAA,2014J,0,2,2,1.0,66.5,1.0,-1.0,successful
2680312,AAA,2014J,0,2,2,1.0,74.5,0.0,2.5,successful
